i;cell0;cell1;cell2;cell3;cell4;cell5;cell6;cell7;cell8;cell9;cell10;cell11;cell12;cell13;cell14;cell15;cell16;cell17;cell18;cell19;cell20;cell21;cell22;cell23;cell24;cell25;cell26;cell27;cell28;cell29;cell30;cell31;cell32;cell33;cell34;cell35;cell36;cell37;cell38;cell39;cell40;cell41;cell42;cell43;cell44;cell45;cell46;cell47;cell48;cell49;cell50;cell51;cell52;cell53;cell54;cell55;cell56;cell57;cell58;cell59;cell60;cell61;cell62;cell63;cell64;cell65;cell66;cell67;cell68;cell69;cell70;cell71;cell72;cell73;cell74;cell75;cell76;cell77;cell78;cell79;cell80;forced_board;winner;confidence
76;X;O; ;O; ;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O; ;X; ; ;O; ; ; ;X;X; ; ; ;X; ;O; ; ;X; ;X; ;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X; ;O;O; ; ;O; ; ; ;5;X;-52.5
76;X;O; ;O; ;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O; ;X; ; ;O; ; ; ;X;X; ; ; ;X; ;O;O; ;X; ;X; ;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X; ;O;O; ; ;O; ; ; ;3;X;55.5
76;X;O; ;O; ;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ; ;O; ; ; ;X;X; ; ; ;X; ;O;O; ;X; ;X; ;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X; ;O;O; ; ;O; ; ; ;5;X;-53.5
76;X;O; ;O; ;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ; ;O; ; ; ;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X; ;O;O; ; ;O; ; ; ;8;X;56.0
76;X;O; ;O; ;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ; ;O; ; ; ;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O; ; ;O; ; ; ;0;X;-53.0
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ; ;O; ; ; ;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O; ; ;O; ; ; ;4;X;57.0
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ; ;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O; ; ;O; ; ; ;3;X;-54.0
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O; ; ;O; ; ; ;8;X;58.0
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O; ; ;O; ; ;X;8;X;-55.5
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ; ;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;3;X;206.0
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ; ; ;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;3;X;-55.5
76;X;O; ;O;O;O;O;O;X;X; ; ; ; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ;O; ;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;1;X;212.5
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ;O; ;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;3;X;-210.5
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ; ; ; ;O; ; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;2;X;371.0
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O; ; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;2;X;-310.0
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O; ;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;6;X;418.0
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O; ;X; ;X;O;X; ;X;X;O;X;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;5;X;-415.0
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X; ;X;X;O;X;O; ; ;O; ; ; ; ; ; ; ;X;X;O;O;O; ;O; ; ;X;None;X;10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X; ;X;X;O;X;O; ; ;O; ; ; ; ; ;X; ;X;X;O;O;O; ;O; ; ;X;6;X;-10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X; ;X;X;O;X;O; ;O;O; ; ; ; ; ;X; ;X;X;O;O;O; ;O; ; ;X;8;X;10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X; ;X;X;O;X;O; ;O;O; ; ; ; ; ;X; ;X;X;O;O;O; ;O;X; ;X;6;X;-10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X; ; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X;O;X;X;O;X;O; ;O;O; ; ; ; ; ;X; ;X;X;O;O;O; ;O;X; ;X;None;X;10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X;X; ;O;O; ;X; ;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X;O;X;X;O;X;O; ;O;O; ; ; ; ; ;X; ;X;X;O;O;O; ;O;X; ;X;3;X;-10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X;X; ;O;O; ;X;O;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X;O;X;X;O;X;O; ;O;O; ; ; ; ; ;X; ;X;X;O;O;O; ;O;X; ;X;None;X;10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X;X; ;O;O; ;X;O;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X;O;X;X;O;X;O; ;O;O; ;X; ; ; ;X; ;X;X;O;O;O; ;O;X; ;X;2;X;-10000
76;X;O; ;O;O;O;O;O;X;X; ; ;X; ; ;X; ; ;X; ;X;X;O;O;O; ;X;O;O;O;X;O;X;X; ;O;O; ; ;X;X;X; ; ; ;X; ;O;O;O;X; ;X;O;X;O;X;X;O;X;O; ;O;O; ;X; ; ; ;X; ;X;X;O;O;O; ;O;X; ;X;None;X;10000
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ; ;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ; ;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O; ;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O; ;X; ;X; ; ; ; ;8;X;-208.0
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ; ;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ; ;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O; ;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O; ;X;O;X; ; ; ; ;3;X;213.0
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ; ;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ;X;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O; ;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O; ;X;O;X; ; ; ; ;8;X;-209.5
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ; ;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ;X;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O; ;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ; ; ; ;1;X;261.0
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ;X;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O; ;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ; ; ; ;8;X;-257.0
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ;X;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O; ;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;6;X;261.0
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ; ; ; ;X;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;3;X;-257.0
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ; ;X;X;X; ; ;X;O;O;X;O;O; ; ; ;O;X;X;O; ; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;5;X;261.5
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O; ; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ; ;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O; ; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;1;X;-256.5
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ; ;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O; ; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;5;X;262.5
77;X;X; ; ;O; ;O;X;O; ; ;O; ;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ; ;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;None;X;-160.5
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ; ;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;3;X;361.5
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ;X;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ; ; ;O;X;O;X;O;O;X;O;X; ;O; ; ;7;X;-350.5
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ; ; ;O; ;X;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O; ;O;X;O;X;O;O;X;O;X; ;O; ; ;3;X;10000
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ;X; ;O; ;X;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O; ;O;X;O;X;O;O;X;O;X; ;O; ; ;3;X;-10000
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ;X; ;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X; ; ;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O; ;O;X;O;X;O;O;X;O;X; ;O; ; ;None;X;10000
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ;X; ;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X; ;X;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O; ;O;X;O;X;O;O;X;O;X; ;O; ; ;3;X;-10000
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ; ;X; ; ; ;X;O;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X; ;X;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O; ;O;X;O;X;O;O;X;O;X; ;O; ; ;None;X;10000
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ;X;X; ; ; ;X;O;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X; ;X;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O; ;O;X;O;X;O;O;X;O;X; ;O; ; ;7;X;-10000
77;X;X; ; ;O; ;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ;X;X; ; ; ;X;O;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X; ;X;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O;O;O;X;O;X;O;O;X;O;X; ;O; ; ;None;X;10000
77;X;X; ; ;O;X;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ;X;X; ; ; ;X;O;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X; ;X;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O;O;O;X;O;X;O;O;X;O;X; ;O; ; ;5;X;-10000
77;X;X; ; ;O;X;O;X;O; ; ;O;O;O;O; ; ;X;O; ; ; ; ;X; ;X;X; ; ; ;X;O;O;O;X;X;X;X; ; ;X;O;O;X;O;O;X;O;X;O;X;X;O;X; ; ;O;X;X;X; ;O; ;X; ; ;O;O;O;X;O;X;O;O;X;O;X; ;O; ; ;2;X;10000
78; ;O; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;0;X;1.5
78;X;O; ; ; ; ; ; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;0;X;0.5
78;X;O; ; ;O; ; ; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;4;X;1.5
78;X;O; ; ;O; ; ; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;4;X;0.5
78;X;O; ; ;O; ; ; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ;O; ; ; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;0;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ;O; ; ; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;6;X;1.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ;O; ; ; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;4;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;2;X;1.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ;O; ; ; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;6;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ;O; ;X; ; ;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;6;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ;O; ;X; ;O;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ; ;X; ;8;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ; ;O; ;X; ;O;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ;X;X; ;6;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ; ; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ;O;O; ;X; ;O;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ;X;X; ;3;X;1.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X; ; ; ; ; ; ; ; ; ; ;O;O; ;X; ;O;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ;X;X; ;5;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O; ;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ; ;O;O; ;X; ;O;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ;X;X; ;2;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ; ;O;O; ;X; ;O;X; ; ; ; ;O; ; ; ; ; ; ; ; ; ;X;X; ;7;X;1.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ; ;O;O; ;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;6;X;1.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ; ; ; ; ; ; ;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;5;X;2.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ; ; ; ; ;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;6;X;0.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ; ; ; ; ;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ; ; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;2;X;3.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ;O; ; ; ;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ; ; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;2;X;0.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ; ; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;5;X;4.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ; ; ; ; ;X;X; ;8;X;1.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ; ;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;2;X;2.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ; ; ; ; ;O;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;1;X;2.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ;X; ; ; ;O;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X; ;O;X; ; ; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;6;X;1.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ;X; ; ; ;O;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X;O;O;X; ; ; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;7;X;5.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ;X; ; ; ;O;O; ; ;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X;O;O;X; ;X; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;2;X;56.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ;X; ; ; ;O;O; ;O;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ; ; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X;O;O;X; ;X; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;4;X;102.0
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ;X; ; ; ;O;O; ;O;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ;X; ; ; ;X;O; ; ; ;O; ;O; ; ;X;O;O;X;X;O;O;X; ;X; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;6;X;-98.5
78;X;O; ; ;O; ;X; ; ;O; ;X; ; ; ;X; ; ; ;O;O; ;O;X;O;X;O; ; ; ; ; ;X; ; ; ;O; ;X; ;X; ;X; ; ; ;X;O; ; ; ;O; ;O; ;O;X;O;O;X;X;O;O;X; ;X; ; ;O;O; ; ; ; ;X; ; ; ;X;X; ;1;X;102.5
